index,date,country,fitch_z,moody_z,sp_z,sovereign_risk_pillar_score
55,2006-01-01,Kuwait,-1.1634690768583549,-1.0600278716254177,-0.9916162284177684,-1.175022746834063
56,2006-01-01,Latvia,-0.246833182501161,-0.3471592596109073,-0.4138921765982907,-0.3684498898994074
57,2006-01-01,Lebanon,1.4225552447205905,1.328133375665578,1.5407280795465514,1.569596754540458
58,2006-01-01,Lithuania,-0.6462640189010828,-0.6462640189010828,-0.7754784586663402,-0.7569128156023759
59,2006-01-01,Luxembourg,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
60,2006-01-01,Malaysia,-0.4393820925389154,-0.4393820925389154,-0.4393820925389154,-0.4819290201904749
61,2006-01-01,Malta,-0.7974483278678113,-0.5887968170878404,-0.3565722302370038,-0.6365839105410483
62,2006-01-01,Mauritius,0.0,-0.1109570344389748,0.1812636865475864,0.028441773007820872
63,2006-01-01,Mexico,-0.0173771301377606,-0.3236854678315585,-0.108837952383816,-0.1608701803603403
64,2006-01-01,Moldova,0.0,1.4225552447205905,1.4225552447205905,1.0290080546158868
65,2006-01-01,Mongolia,1.1514426411667371,1.2028898565583854,1.0790940702772251,1.2523916105111663
66,2006-01-01,Montenegro,0.0,0.8899658902066454,1.00896118206204,0.6880507892254345
67,2006-01-01,Morocco,0.1812636865475864,0.3881456129097537,0.3075422648958385,0.31781779231493823
68,2006-01-01,Mozambique,1.3797765103103108,1.5498537157958805,1.4930574647571746,1.6134899749850542
69,2006-01-01,Namibia,0.0,0.6778320840876794,1.207668462876342,0.6880108488053138
70,2006-01-01,Netherlands,-1.680673650711919,-1.680673650711919,-1.5772326875308356,-1.8035809959235547
71,2006-01-01,New Zealand,-1.3112416392917972,-1.680673650711919,-1.3670303966579571,-1.5875498846363865
72,2006-01-01,Nicaragua,1.132920547813556,1.3260103450619722,1.215673318358423,1.3396210218781348
73,2006-01-01,Nigeria,0.0,0.0,0.8019094656340884,0.2991312708245145
74,2006-01-01,Norway,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
75,2006-01-01,Oman,-0.3482257270453815,-0.4393820925389154,-0.181192478162696,-0.35155155868703863
76,2006-01-01,Pakistan,1.008307333802592,1.0087913919962557,1.6488117793404533,1.3439799776103003
77,2006-01-01,Panama,-1.1119301256760368,-0.665835152782789,-0.0020117345207623,-0.6481639600871942
78,2006-01-01,Papua New Guinea,-0.140824997083782,1.155137384797205,1.1321091506919057,0.7744711785186063
79,2006-01-01,Paraguay,0.7400117235173144,0.6132818260402455,0.6182299079634586,0.7206720633371134
80,2006-01-01,Peru,0.3881456129097537,0.1801424047123128,0.1165483524459419,0.2506554954797752
81,2006-01-01,Philippines,0.595027539271921,0.4568052390691934,0.5529933046435834,0.5875548682736162
82,2006-01-01,Poland,-0.4393820925389154,-0.6462640189010828,-0.3761681705029724,-0.530744158656397
83,2006-01-01,Portugal,-0.2389614013356293,-0.0714545105573907,-0.0830011871013749,-0.14539119457441022
84,2006-01-01,Qatar,-1.0371390817311803,-1.0600278716254177,-1.1469696755469665,-1.186032998270053
85,2006-01-01,Romania,-0.0256182398145808,0.1812636865475864,0.2553212180027284,0.1488763011677908
86,2006-01-01,Russia,-0.2325001661767481,-0.2764698043969796,0.1131210028777694,-0.14149963508418442
87,2006-01-01,Saudi Arabia,-0.85314594526325,-0.6462640189010828,-0.6847032791217045,-0.8000088742590702
88,2006-01-01,Singapore,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
89,2006-01-01,Slovakia,-1.2669097979875847,-1.2669097979875847,-1.2669097979875847,-1.3887907500995411
90,2006-01-01,Slovenia,-1.2669097979875847,-0.85314594526325,-1.2669097979875847,-1.2439330497172572
91,2006-01-01,South Africa,0.142362664005387,0.0373595786366652,0.3326878920722497,0.18992198715921446
92,2006-01-01,South Korea,-0.9919137798653512,-1.0772680320866377,-1.0122642108621314,-1.1249154793876281
93,2006-01-01,Spain,-0.4962871154742806,-0.3221490008647267,-0.5502529472280355,-0.5034831977323431
94,2006-01-01,Sri Lanka,0.8019094656340884,1.045160951222485,0.7345873787114231,0.9383769909587932
95,2006-01-01,Suriname,1.5642010208343011,1.202332595263898,1.2424152795797532,1.4668419750260682
96,2006-01-01,Sweden,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
97,2006-01-01,Switzerland,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
98,2006-01-01,Taiwan,-0.9338762933334748,-1.0600278716254177,-1.3765735299443715,-1.2333657150712352
99,2006-01-01,Thailand,-0.2325001661767481,-0.2325001661767481,0.0,-0.16836259471451817
100,2006-01-01,Trinidad and Tobago,0.0,-0.2325001661767481,-0.661571011543387,-0.3289530932251967
101,2006-01-01,Tunisia,1.0124609291328155,1.0309573132690075,1.096262719311133,1.14688023551346
102,2006-01-01,Türkiye,0.5728000520067028,0.7969249683541971,0.7903663044277967,0.787027706208151
103,2006-01-01,Ukraine,0.8019094656340884,1.0519644578399163,0.781799319719501,0.9583950152309079
104,2006-01-01,United Arab Emirates,-1.7822326069400671,-1.0600278716254177,-1.2669097979875847,-1.5081747415864666
105,2006-01-01,United Kingdom,-1.3406992454292068,-1.3158924964339886,-1.2669097979875847,-1.4334052917160847
106,2006-01-01,United States,-1.680673650711919,-1.680673650711919,-1.473791724349752,-1.7649403767930363
107,2006-01-01,Uruguay,1.0087913919962557,1.0087913919962557,1.217888564511885,1.183187755908855
108,2006-01-01,Venezuela,1.353594603289474,1.5758149129023966,1.1122323551773392,1.4705753973296436
109,2006-01-01,Zambia,0.0,0.4917789514565229,0.6501404831038653,0.4146081977979511
110,2006-02-01,Albania,0.0,1.0087913919962557,1.046406287322319,0.7436390118002958
111,2006-02-01,Angola,1.1126785188085513,1.0432717137462233,1.2687063747436853,1.2529110882105172
112,2006-02-01,Argentina,0.8019094656340884,0.595027539271921,1.3732727176772397,1.019368833450251
113,2006-02-01,Armenia,0.8407157091524815,0.595027539271921,1.0087913919962557,0.8976603764479846
114,2006-02-01,Australia,-1.5686994674010957,-1.573117102203179,-1.527169566843379,-1.7055456191201355
115,2006-02-01,Austria,-1.5393310704053884,-1.661989346619208,-1.5173236668228995,-1.7220501426302508
116,2006-02-01,Azerbaijan,0.3172745348113812,0.3881456129097537,0.3278148855312943,0.37601647404088095
117,2006-02-01,Bahamas,0.0,0.0637896475621586,0.3439099373588999,0.15037704960183257
118,2006-02-01,Bahrain,-0.4393820925389154,-0.4393820925389154,-0.1790926326096957,-0.3846972700644987
119,2006-02-01,Bangladesh,0.8019094656340884,0.8462413061107732,0.8110455618336138,0.8972968528411631
120,2006-02-01,Barbados,0.0,1.2267501118445745,1.0755542832784215,0.8308341235496084
121,2006-02-01,Belarus,1.354889468991298,1.4904383768081764,1.4248872943408577,1.5579602569019901
122,2006-02-01,Belgium,-1.473791724349752,-1.0600278716254177,-1.2669097979875847,-1.3933672439334863
123,2006-02-01,Belize,0.0,1.6236904504462928,1.6449684965556763,1.182507994168645
124,2006-02-01,Bolivia,1.076018387710288,1.092782607403989,1.215488059731004,1.236719310374204
125,2006-02-01,Bosnia and Herzegovina,0.0,1.215673318358423,0.9041674221021132,0.7629341937858395
126,2006-02-01,Botswana,0.0,-0.5983497778864024,-0.3418870423263375,-0.33761742537459355
127,2006-02-01,Brazil,0.595027539271921,0.595027539271921,0.6843794088156956,0.6850257467101993
128,2006-02-01,Bulgaria,0.1063155099869636,0.1812636865475864,0.1833279895787556,0.17109128163412582
129,2006-02-01,Cambodia,0.0,1.215673318358423,1.099302234779704,0.8358272696418733
130,2006-02-01,Canada,0.0560412048497219,-0.2135276019106485,-0.1082970722071395,-0.09477445202934855
131,2006-02-01,Chile,-0.5030282434670384,-0.6462640189010828,-0.677250128706215,-0.6669043384817944
132,2006-02-01,China,-0.6462640189010828,-0.267759949926685,-0.2245108975927633,-0.41858422837053266
133,2006-02-01,Colombia,0.595027539271921,0.3231828654022618,0.2197396989286623,0.4162863248481075
134,2006-02-01,Costa Rica,0.595027539271921,0.6051047041157213,0.909134886793007,0.7725116833752347
135,2006-02-01,Croatia,0.1713442106250522,0.314224187005146,0.2126344529528134,0.2527928285451379
136,2006-02-01,Cyprus,0.1651898959755533,0.3019448095692443,0.1224364611560487,0.21250942173998147
137,2006-02-01,Czechia,-0.9177965439413164,-0.9177965493202468,-1.0600278716254177,-1.0593393085908203
138,2006-02-01,Denmark,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
139,2006-02-01,Dominican Republic,1.215673318358423,1.042837278251417,0.9542862403693132,1.1736432019419822
140,2006-02-01,Ecuador,1.510263755957584,1.6819582588336703,1.5749185410983122,1.7388886562541797
141,2006-02-01,Egypt,0.9478641412713236,1.1731333050029729,1.1530894068188449,1.1938393038167425
142,2006-02-01,El Salvador,1.1565599380239793,1.1302925473911702,1.2361499597431995,1.2875488294960888
143,2006-02-01,Estonia,-0.6462640189010828,-0.85314594526325,-0.8861866569922605,-0.870696977988833
144,2006-02-01,Fiji,0.0,0.9603578690711294,1.022213709322538,0.7176453599850618
145,2006-02-01,Finland,-1.547678129281865,-1.5476781135588389,-1.473791724349752,-1.6688755340707362
146,2006-02-01,France,-1.3295941709768402,-1.3256225434032327,-1.247197867714546,-1.4253148008076324
147,2006-02-01,Georgia,0.7940578062184788,0.7015735436341123,0.7385925921176019,0.8166615120017898
148,2006-02-01,Germany,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
149,2006-02-01,Ghana,0.0,0.0,1.0087913919962557,0.37641250908555235
150,2006-02-01,Greece,0.7807614365401463,0.9380479517711716,0.6217262125189791,0.8508457423863565
151,2006-02-01,Guatemala,0.3881456129097537,0.3881456129097537,0.595027539271921,0.5022139479796287
152,2006-02-01,Honduras,0.0,1.1625992703882713,0.94644998538194,0.7601478536135097
153,2006-02-01,Hong Kong,-1.0600278716254177,-1.0600278716254177,-1.3041271663820322,-1.2532591928362626
154,2006-02-01,Hungary,-0.2325001661767481,-0.6462640189010828,-0.214782599603325,-0.39345284873810954
155,2006-02-01,Iceland,-1.0600278716254177,-0.9711472652488068,-0.6039634815126113,-0.9605944939863701
156,2006-02-01,India,0.1812636865475864,0.1123030444958245,0.1812636865475864,0.17407432720175336
157,2006-02-01,Indonesia,0.8019094656340884,1.0087913919962557,1.0087389226020915,1.0280540630576558
158,2006-02-01,Ireland,-1.0600278716254177,-0.8230579430015643,-0.9505996250901316,-1.0382355491920787
159,2006-02-01,Israel,-0.4393820925389154,-0.8952134030601423,-0.8277242804976599,-0.7865805862547403
160,2006-02-01,Italy,-1.2669097979875847,-1.0185081866903425,-0.7236491938006331,-1.0988896633467977
161,2006-02-01,Jamaica,1.0087913919962557,1.2976007107010563,1.0141553624495767,1.2081941585414264
162,2006-02-01,Japan,-0.9149650292165656,-0.9290026516650054,-0.9442524633841548,-1.0189604136651496
163,2006-02-01,Jordan,0.8019094656340884,0.9829311512009848,0.9011865700725814,0.9788240183315341
164,2006-02-01,Kazakhstan,-0.0256182398145808,-0.0256182398145808,0.0568853048318818,0.0023212411382084928
165,2006-02-01,Kuwait,-1.1634690768583549,-1.0600278716254177,-0.9916162284177684,-1.175022746834063
166,2006-02-01,Latvia,-0.246833182501161,-0.3471592596109073,-0.4138921765982907,-0.3684498898994074
167,2006-02-01,Lebanon,1.4225552447205905,1.328133375665578,1.5407280795465514,1.569596754540458
168,2006-02-01,Lithuania,-0.6462640189010828,-0.6462640189010828,-0.7754784586663402,-0.7569128156023759
169,2006-02-01,Luxembourg,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
170,2006-02-01,Malaysia,-0.4393820925389154,-0.4393820925389154,-0.4393820925389154,-0.4819290201904749
171,2006-02-01,Malta,-0.7974483278678113,-0.5887968170878404,-0.3565722302370038,-0.6365839105410483
172,2006-02-01,Mauritius,0.0,-0.1109570344389748,0.1812636865475864,0.028441773007820872
173,2006-02-01,Mexico,-0.0173771301377606,-0.3236854678315585,-0.108837952383816,-0.1608701803603403
174,2006-02-01,Moldova,0.0,1.4225552447205905,1.4225552447205905,1.0290080546158868
175,2006-02-01,Mongolia,1.1514426411667371,1.2028898565583854,1.0790940702772251,1.2523916105111663
176,2006-02-01,Montenegro,0.0,0.8899658902066454,1.00896118206204,0.6880507892254345
177,2006-02-01,Morocco,0.1812636865475864,0.3881456129097537,0.3075422648958385,0.31781779231493823
178,2006-02-01,Mozambique,1.3797765103103108,1.5498537157958805,1.4930574647571746,1.6134899749850542
179,2006-02-01,Namibia,0.0,0.6778320840876794,1.207668462876342,0.6880108488053138
180,2006-02-01,Netherlands,-1.680673650711919,-1.680673650711919,-1.5772326875308356,-1.8035809959235547
181,2006-02-01,New Zealand,-1.3112416392917972,-1.680673650711919,-1.3670303966579571,-1.5875498846363865
182,2006-02-01,Nicaragua,1.132920547813556,1.3260103450619722,1.215673318358423,1.3396210218781348
183,2006-02-01,Nigeria,0.0,0.0,0.8019094656340884,0.2991312708245145
184,2006-02-01,Norway,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
185,2006-02-01,Oman,-0.3482257270453815,-0.4393820925389154,-0.181192478162696,-0.35155155868703863
186,2006-02-01,Pakistan,1.008307333802592,1.0087913919962557,1.6488117793404533,1.3439799776103003
187,2006-02-01,Panama,-1.1119301256760368,-0.665835152782789,-0.0020117345207623,-0.6481639600871942
188,2006-02-01,Papua New Guinea,-0.140824997083782,1.155137384797205,1.1321091506919057,0.7744711785186063
189,2006-02-01,Paraguay,0.7400117235173144,0.6132818260402455,0.6182299079634586,0.7206720633371134
190,2006-02-01,Peru,0.3881456129097537,0.1801424047123128,0.1165483524459419,0.2506554954797752
191,2006-02-01,Philippines,0.595027539271921,0.4568052390691934,0.5529933046435834,0.5875548682736162
192,2006-02-01,Poland,-0.4393820925389154,-0.6462640189010828,-0.3761681705029724,-0.530744158656397
193,2006-02-01,Portugal,-0.2389614013356293,-0.0714545105573907,-0.0830011871013749,-0.14539119457441022
194,2006-02-01,Qatar,-1.0371390817311803,-1.0600278716254177,-1.1469696755469665,-1.186032998270053
195,2006-02-01,Romania,-0.0256182398145808,0.1812636865475864,0.2553212180027284,0.1488763011677908
196,2006-02-01,Russia,-0.2325001661767481,-0.2764698043969796,0.1131210028777694,-0.14149963508418442
197,2006-02-01,Saudi Arabia,-0.85314594526325,-0.6462640189010828,-0.6847032791217045,-0.8000088742590702
198,2006-02-01,Singapore,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
199,2006-02-01,Slovakia,-1.2669097979875847,-1.2669097979875847,-1.2669097979875847,-1.3887907500995411
200,2006-02-01,Slovenia,-1.2669097979875847,-0.85314594526325,-1.2669097979875847,-1.2439330497172572
201,2006-02-01,South Africa,0.142362664005387,0.0373595786366652,0.3326878920722497,0.18992198715921446
202,2006-02-01,South Korea,-0.9919137798653512,-1.0772680320866377,-1.0122642108621314,-1.1249154793876281
203,2006-02-01,Spain,-0.4962871154742806,-0.3221490008647267,-0.5502529472280355,-0.5034831977323431
204,2006-02-01,Sri Lanka,0.8019094656340884,1.045160951222485,0.7345873787114231,0.9383769909587932
205,2006-02-01,Suriname,1.5642010208343011,1.202332595263898,1.2424152795797532,1.4668419750260682
206,2006-02-01,Sweden,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
207,2006-02-01,Switzerland,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
208,2006-02-01,Taiwan,-0.9338762933334748,-1.0600278716254177,-1.3765735299443715,-1.2333657150712352
209,2006-02-01,Thailand,-0.2325001661767481,-0.2325001661767481,0.0,-0.16836259471451817
210,2006-02-01,Trinidad and Tobago,0.0,-0.2325001661767481,-0.661571011543387,-0.3289530932251967
211,2006-02-01,Tunisia,1.0124609291328155,1.0309573132690075,1.096262719311133,1.14688023551346
212,2006-02-01,Türkiye,0.5728000520067028,0.7969249683541971,0.7903663044277967,0.787027706208151
213,2006-02-01,Ukraine,0.8019094656340884,1.0519644578399163,0.781799319719501,0.9583950152309079
214,2006-02-01,United Arab Emirates,-1.7822326069400671,-1.0600278716254177,-1.2669097979875847,-1.5081747415864666
215,2006-02-01,United Kingdom,-1.3406992454292068,-1.3158924964339886,-1.2669097979875847,-1.4334052917160847
216,2006-02-01,United States,-1.680673650711919,-1.680673650711919,-1.473791724349752,-1.7649403767930363
217,2006-02-01,Uruguay,1.0087913919962557,1.0087913919962557,1.217888564511885,1.183187755908855
218,2006-02-01,Venezuela,1.353594603289474,1.5758149129023966,1.1122323551773392,1.4705753973296436
219,2006-02-01,Zambia,0.0,0.4917789514565229,0.6501404831038653,0.4146081977979511
220,2006-03-01,Albania,0.0,1.0087913919962557,1.046406287322319,0.7436390118002958
221,2006-03-01,Angola,1.1126785188085513,1.0432717137462233,1.2687063747436853,1.2529110882105172
222,2006-03-01,Argentina,0.8019094656340884,0.595027539271921,1.3732727176772397,1.019368833450251
223,2006-03-01,Armenia,0.8407157091524815,0.595027539271921,1.0087913919962557,0.8976603764479846
224,2006-03-01,Australia,-1.5686994674010957,-1.573117102203179,-1.527169566843379,-1.7055456191201355
225,2006-03-01,Austria,-1.5393310704053884,-1.661989346619208,-1.5173236668228995,-1.7220501426302508
226,2006-03-01,Azerbaijan,0.3172745348113812,0.3881456129097537,0.3278148855312943,0.37601647404088095
227,2006-03-01,Bahamas,0.0,0.0637896475621586,0.3439099373588999,0.15037704960183257
228,2006-03-01,Bahrain,-0.4393820925389154,-0.4393820925389154,-0.1790926326096957,-0.3846972700644987
229,2006-03-01,Bangladesh,0.8019094656340884,0.8462413061107732,0.8110455618336138,0.8972968528411631
230,2006-03-01,Barbados,0.0,1.2267501118445745,1.0755542832784215,0.8308341235496084
231,2006-03-01,Belarus,1.354889468991298,1.4904383768081764,1.4248872943408577,1.5579602569019901
232,2006-03-01,Belgium,-1.473791724349752,-1.0600278716254177,-1.2669097979875847,-1.3933672439334863
233,2006-03-01,Belize,0.0,1.6236904504462928,1.6449684965556763,1.182507994168645
234,2006-03-01,Bolivia,1.076018387710288,1.092782607403989,1.215488059731004,1.236719310374204
235,2006-03-01,Bosnia and Herzegovina,0.0,1.215673318358423,0.9041674221021132,0.7629341937858395
236,2006-03-01,Botswana,0.0,-0.5983497778864024,-0.3418870423263375,-0.33761742537459355
237,2006-03-01,Brazil,0.595027539271921,0.595027539271921,0.6843794088156956,0.6850257467101993
238,2006-03-01,Bulgaria,0.1063155099869636,0.1812636865475864,0.1833279895787556,0.17109128163412582
239,2006-03-01,Cambodia,0.0,1.215673318358423,1.099302234779704,0.8358272696418733
240,2006-03-01,Canada,0.0560412048497219,-0.2135276019106485,-0.1082970722071395,-0.09477445202934855
241,2006-03-01,Chile,-0.5030282434670384,-0.6462640189010828,-0.677250128706215,-0.6669043384817944
242,2006-03-01,China,-0.6462640189010828,-0.267759949926685,-0.2245108975927633,-0.41858422837053266
243,2006-03-01,Colombia,0.595027539271921,0.3231828654022618,0.2197396989286623,0.4162863248481075
244,2006-03-01,Costa Rica,0.595027539271921,0.6051047041157213,0.909134886793007,0.7725116833752347
245,2006-03-01,Croatia,0.1713442106250522,0.314224187005146,0.2126344529528134,0.2527928285451379
246,2006-03-01,Cyprus,0.1651898959755533,0.3019448095692443,0.1224364611560487,0.21250942173998147
247,2006-03-01,Czechia,-0.9177965439413164,-0.9177965493202468,-1.0600278716254177,-1.0593393085908203
248,2006-03-01,Denmark,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
249,2006-03-01,Dominican Republic,1.215673318358423,1.042837278251417,0.9542862403693132,1.1736432019419822
250,2006-03-01,Ecuador,1.510263755957584,1.6819582588336703,1.5749185410983122,1.7388886562541797
251,2006-03-01,Egypt,0.9478641412713236,1.1731333050029729,1.1530894068188449,1.1938393038167425
252,2006-03-01,El Salvador,1.1565599380239793,1.1302925473911702,1.2361499597431995,1.2875488294960888
253,2006-03-01,Estonia,-0.6462640189010828,-0.85314594526325,-0.8861866569922605,-0.870696977988833
254,2006-03-01,Fiji,0.0,0.9603578690711294,1.022213709322538,0.7176453599850618
255,2006-03-01,Finland,-1.547678129281865,-1.5476781135588389,-1.473791724349752,-1.6688755340707362
256,2006-03-01,France,-1.3295941709768402,-1.3256225434032327,-1.247197867714546,-1.4253148008076324
257,2006-03-01,Georgia,0.7940578062184788,0.7015735436341123,0.7385925921176019,0.8166615120017898
258,2006-03-01,Germany,-1.680673650711919,-1.680673650711919,0.0,-1.2144019542281188
259,2006-03-01,Ghana,0.0,0.0,1.0087913919962557,0.37641250908555235
260,2006-03-01,Greece,0.7807614365401463,0.9380479517711716,0.6217262125189791,0.8508457423863565
261,2006-03-01,Guatemala,0.3881456129097537,0.3881456129097537,0.595027539271921,0.5022139479796287
262,2006-03-01,Honduras,0.0,1.1625992703882713,0.94644998538194,0.7601478536135097
263,2006-03-01,Hong Kong,-1.0600278716254177,-1.0600278716254177,-1.3041271663820322,-1.2532591928362626
264,2006-03-01,Hungary,-0.2325001661767481,-0.6462640189010828,-0.214782599603325,-0.39345284873810954
265,2006-03-01,Iceland,-1.0600278716254177,-0.9711472652488068,-0.6039634815126113,-0.9605944939863701
266,2006-03-01,India,0.1812636865475864,0.1123030444958245,0.1812636865475864,0.17407432720175336
267,2006-03-01,Indonesia,0.8019094656340884,1.0087913919962557,1.0087389226020915,1.0280540630576558
268,2006-03-01,Ireland,-1.0600278716254177,-0.8230579430015643,-0.9505996250901316,-1.0382355491920787
269,2006-03-01,Israel,-0.4393820925389154,-0.8952134030601423,-0.8277242804976599,-0.7865805862547403
270,2006-03-01,Italy,-1.2669097979875847,-1.0185081866903425,-0.7236491938006331,-1.0988896633467977
271,2006-03-01,Jamaica,1.0087913919962557,1.2976007107010563,1.0141553624495767,1.2081941585414264
272,2006-03-01,Japan,-0.9149650292165656,-0.9290026516650054,-0.9442524633841548,-1.0189604136651496
273,2006-03-01,Jordan,0.8019094656340884,0.9829311512009848,0.9011865700725814,0.9788240183315341
274,2006-03-01,Kazakhstan,-0.0256182398145808,-0.0256182398145808,0.0568853048318818,0.0023212411382084928
275,2006-03-01,Kuwait,-1.1634690768583549,-1.0600278716254177,-0.9916162284177684,-1.175022746834063
276,2006-03-01,Latvia,-0.246833182501161,-0.3471592596109073,-0.4138921765982907,-0.3684498898994074
