date,Fitch_z,Moody_z,S&P_z
2012-07-01,-1.264306582829548,0.08338499016149474,1.1809215926680479
2012-08-01,-1.264306582829548,0.08338499016149474,1.1809215926680479
2012-09-01,-1.264306582829548,0.08338499016149474,1.1809215926680479
2012-10-01,-1.264306582829548,0.08338499016149474,1.1809215926680479
2012-11-01,-1.264306582829548,0.08338499016149474,1.1809215926680479
2012-12-01,-1.264306582829548,0.08338499016149474,1.1809215926680479
2013-01-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2013-02-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2013-03-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2013-04-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2013-05-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2013-06-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2013-07-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2013-08-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2013-09-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2013-10-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2013-11-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2013-12-01,-1.3068852017292167,0.18542732106501808,1.1214578806641986
2014-01-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2014-02-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2014-03-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2014-04-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2014-05-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2014-06-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2014-07-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2014-08-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2014-09-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2014-10-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2014-11-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2014-12-01,-1.3244015785893533,0.23270067989710386,1.0917008986922443
2015-01-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2015-02-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2015-03-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2015-04-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2015-05-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2015-06-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2015-07-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2015-08-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2015-09-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2015-10-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2015-11-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2015-12-01,-1.2040948939710845,-0.04030495998011696,1.2443998539511982
2016-01-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2016-02-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2016-03-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2016-04-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2016-05-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2016-06-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2016-07-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2016-08-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2016-09-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2016-10-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2016-11-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2016-12-01,-1.0551932962427266,-0.28783288940674645,1.3430261856494732
2017-01-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2017-02-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2017-03-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2017-04-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2017-05-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2017-06-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2017-07-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2017-08-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2017-09-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2017-10-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2017-11-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2017-12-01,-1.1651722389312773,-0.11151779222043061,1.2766900311517109
2018-01-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2018-02-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2018-03-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2018-04-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2018-05-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2018-06-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2018-07-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2018-08-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2018-09-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2018-10-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2018-11-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2018-12-01,-1.2374370868080962,0.02579182605702876,1.2116452607510733
2019-01-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2019-02-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2019-03-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2019-04-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2019-05-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2019-06-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2019-07-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2019-08-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2019-09-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2019-10-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2019-11-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2019-12-01,-1.3017986595850255,0.17237013796930398,1.1294285216157216
2020-01-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2020-02-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2020-03-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2020-04-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2020-05-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2020-06-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2020-07-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2020-08-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2020-09-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2020-10-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2020-11-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2020-12-01,-1.2534802222487749,0.05965061261170204,1.193829609637075
2021-01-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2021-02-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2021-03-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2021-04-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2021-05-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2021-06-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2021-07-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2021-08-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2021-09-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2021-10-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2021-11-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2021-12-01,-1.2620462613134347,0.07836643276136598,1.1836798285520629
2022-01-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2022-02-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2022-03-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2022-04-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2022-05-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2022-06-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2022-07-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2022-08-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2022-09-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2022-10-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2022-11-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2022-12-01,-1.3476088904421248,0.30237112845880854,1.0452377619833162
2023-01-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2023-02-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2023-03-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2023-04-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2023-05-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2023-06-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2023-07-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2023-08-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2023-09-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2023-10-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2023-11-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2023-12-01,-1.3516907255854724,0.31570769914914526,1.0359830264363272
2024-01-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2024-02-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2024-03-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2024-04-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2024-05-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2024-06-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2024-07-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2024-08-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2024-09-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2024-10-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2024-11-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2024-12-01,-1.3593512485229031,0.341854462469576,1.017496786053333
2025-01-01,-1.3117781871627574,0.19825551661942847,1.1135226705433316
2025-02-01,-1.3117781871627574,0.19825551661942847,1.1135226705433316
2025-03-01,-1.3117781871627574,0.19825551661942847,1.1135226705433316
2025-04-01,-1.3117781871627574,0.19825551661942847,1.1135226705433316
2025-05-01,-1.3117781871627574,0.19825551661942847,1.1135226705433316
