date,Country,Alpha3,Fitch,Moody,S&P,Moody_z,S&P_z,Fitch_z
2006-01-01,Iceland,ISL,4.0,4.4296199666774925,6.204467051128245,-0.9431645250748857,-0.8125052869455346,-0.8857439103639286
2006-01-01,India,IND,10.0,9.666666666666666,10.0,0.12015935874963342,0.017306412139072472,0.34829637002883734
2006-01-01,Indonesia,IDN,13.0,14.0,13.999746380936246,0.999994329462378,0.8917649888348216,0.9653165102252204
2006-01-01,Ireland,IRL,4.0,5.145435625134603,4.528940581649026,-0.7978261445608082,-1.1788231361722366,-0.8857439103639286
2006-01-01,Israel,ISR,7.0,4.796659579671142,5.1228800659619935,-0.8686412280405738,-1.0489710339061546,-0.2687237701675456
2006-01-01,Italy,ITA,3.0,4.200692664252163,5.6259452126237495,-0.9896456588652097,-0.9389866523384152,-1.0914172904293895
2006-01-01,Jamaica,JAM,14.0,15.396010386081066,14.025927693302018,1.2834386580359907,0.8974889700493606,1.1709898902906815
2006-01-01,Japan,JPN,4.701186637716038,4.633333333333337,4.5596206994546,-0.9018027995397842,-1.172115587844425,-0.7415284845281352
2006-01-01,Jordan,JOR,13.0,13.875,13.479873261119842,0.9746144745379719,0.7781059052029692,0.9653165102252204
2006-01-01,Kazakhstan,KAZ,9.0,9.0,9.39879532332312,-0.015199867513865603,-0.11413406828124673,0.14262298996337638
2006-01-01,Kuwait,KWT,3.4999988300315272,4.0,4.330679651200521,-1.0303940644901093,-1.2221686272465464,-0.9885808410280293
2006-01-01,Latvia,LVA,7.930718857014915,7.445775204036997,7.123209970482475,-0.3307678662455109,-0.6116418948472236,-0.07729967695462561
2006-01-01,Lebanon,LBN,16.0,15.543595373881333,16.571209079009307,1.3134041426711187,1.4539600374260842,1.5823366504216034
2006-01-01,Lithuania,LTU,6.0,6.0,5.375419390157046,-0.6243163856996118,-0.9937587386846712,-0.4743971502330066
2006-01-01,Luxembourg,LUX,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-01-01,Malaysia,MYS,7.0,7.0,7.0,-0.42127754630436304,-0.6385791066505406,-0.2687237701675456
2006-01-01,Malta,MLT,5.269224181745463,6.277777777777778,7.400275962986749,-0.5679167080898204,-0.551067370769682,-0.6246982828435204
2006-01-01,Mauritius,MUS,,8.5875,10.0,-0.09895338876440563,0.017306412139072472,
2006-01-01,Mexico,MEX,9.039834846264744,7.559239884664381,8.597742953643092,-0.30773012917857445,-0.2892669513029913,0.15081595743903436
2006-01-01,Moldova,MDA,,16.0,16.0,1.4060720082528755,1.3290774497182987,
2006-01-01,Mongolia,MNG,14.689529776160558,14.938208901627306,14.33982030117481,1.1904871759590772,0.9661148420356511,1.312807810009404
2006-01-01,Montenegro,MNE,,13.425636137801872,14.000820705167724,0.8833761574910975,0.891999866736792,
2006-01-01,Morocco,MAR,10.0,11.0,10.610389610389612,0.39087781127663185,0.15075498089713268,0.34829637002883734
2006-01-01,Mozambique,MOZ,15.793221501326467,16.61531944482194,16.34078482333746,1.5310057541868507,1.403582726601738,1.5398078176745564
2006-01-01,Namibia,NAM,,12.400250263779128,14.961307131866796,0.6751829996972368,1.1019895794920929,
2006-01-01,Netherlands,NLD,1.0,1.0,1.5,-1.6395105826758554,-1.8410358910981648,-1.5027640505603115
2006-01-01,New Zealand,NZL,2.7857142857142856,1.0,2.5160495633657574,-1.6395105826758554,-1.6188984927701282,-1.1354901575862741
2006-01-01,Nicaragua,NIC,14.6,15.533333333333331,15.0,1.3113205498684257,1.1104489434550944,1.294393918329958
2006-01-01,Nigeria,NGA,,,13.0,,0.6731919309286856,
2006-01-01,Norway,NOR,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-01-01,Oman,OMN,7.440620246591845,7.0,8.248004690380268,-0.42127754630436304,-0.3657297053832297,-0.17809991472572398
2006-01-01,Pakistan,PAK,13.997660215767992,14.0,17.093650560345516,0.999994329462378,1.5681806381005554,1.1705086589590603
2006-01-01,Panama,PAN,3.749121370693016,5.905399499437387,9.11410617493474,-0.6435239615400543,-0.1763752315427418,-0.9373429660396857
2006-01-01,Papua New Guinea,PNG,8.44312797520422,14.707388965578517,14.596077968927164,1.1436217640344455,1.0221400731548405,0.028089238359731115
2006-01-01,Paraguay,PRY,12.700806429109988,12.088235294117643,12.1121527115966,0.6118318423832252,0.4790832044752139,0.9037803572064166
2006-01-01,Peru,PER,11.0,9.994580088252542,9.687187105658538,0.1867385192905546,-0.051083403690671006,0.5539697500942984
2006-01-01,Philippines,PHL,12.0,11.331878317838113,11.796820168699243,0.45826199975092974,0.41014252164538695,0.7596431301597594
2006-01-01,Poland,POL,7.0,6.0,7.305555555555554,-0.6243163856996118,-0.5717759519590064,-0.2687237701675456
2006-01-01,Portugal,PRT,7.968768488556689,8.778442363413278,8.7226294808886,-0.06018467290558789,-0.261963196398907,-0.06947388062518348
2006-01-01,Qatar,QAT,4.110636972303241,4.0,3.5797515735122056,-1.0303940644901093,-1.3863429111826422,-0.8629888303101122
2006-01-01,Romania,ROU,9.0,10.0,10.357970044447365,0.1878389718813831,0.09556886824357272,0.14262298996337638
2006-01-01,Russia,RUS,8.0,7.787465058373261,9.670620411605668,-0.26139155478794435,-0.05470535526516938,-0.06305039010208462
2006-01-01,Saudi Arabia,SAU,5.0,6.0,5.814197107581961,-0.6243163856996118,-0.8978294217424837,-0.6800705302984676
2006-01-01,Singapore,SGP,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-01-01,Slovakia,SVK,3.0,3.0,3.0,-1.233432903885358,-1.5130931317033582,-1.0914172904293895
2006-01-01,Slovenia,SVN,3.0,5.0,3.0,-0.8273552250948605,-1.5130931317033582,-1.0914172904293895
2006-01-01,South Africa,ZAF,9.811965099214063,9.304414307572312,10.731935396401315,0.0466080601909249,0.17732835453545842,0.3096225964139202
2006-01-01,South Korea,KOR,4.32924138359504,3.9166666666666665,4.230874013972983,-1.0473139677730468,-1.2439889846302503,-0.8180277221425077
2006-01-01,Spain,ESP,6.72493961230994,7.566666666666667,6.464086319230376,-0.30622220398038863,-0.7557451141632192,-0.32529636982587645
2006-01-01,Sri Lanka,LKA,13.0,14.175798627209478,12.67458691159734,1.0356882786982682,0.6020473534927159,0.9653165102252204
2006-01-01,Suriname,SUR,16.68466964983304,14.935515276648708,15.129261949895287,1.1899402654696567,1.1387092904773701,1.7231549715310004
2006-01-01,Sweden,SWE,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-01-01,Switzerland,CHE,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-01-01,Taiwan,TWN,4.609775732685639,4.0,2.4699211584489964,-1.0303940644901093,-1.6289834770333838,-0.7603292743405802
2006-01-01,Thailand,THA,8.0,8.0,,-0.21823870690911432,,-0.06305039010208462
2006-01-01,Trinidad and Tobago,TTO,,8.0,5.926010972267848,-0.21823870690911432,-0.8733837235266921,
2006-01-01,Tunisia,TUN,14.01773734886268,14.107142857142854,14.422807973296836,1.021748490826154,0.9842583128299499,1.174637990784669
2006-01-01,Türkiye,TUR,11.892559550947796,12.97590656316217,12.944204113020138,0.7920635866145335,0.6609933595026478,0.7375454898474416
2006-01-01,Ukraine,UKR,13.0,14.208684567970527,12.90279409497051,1.0423654019428128,0.6519399491121253,0.9653165102252204
2006-01-01,United Arab Emirates,ARE,0.5090970100275118,4.0,3.0,-1.0303940644901093,-1.5130931317033582,-1.6037297277921942
2006-01-01,United Kingdom,GBR,2.643325791449727,2.763233553552055,3.0,-1.2815056883798859,-1.5130931317033582,-1.1647756804840974
2006-01-01,United States,USA,1.0,1.0,2.0,-1.6395105826758554,-1.7317216379665625,-1.5027640505603115
2006-01-01,Uruguay,URY,14.0,14.0,15.010707776612673,0.999994329462378,1.1127899686613232,1.1709898902906815
2006-01-01,Venezuela,VEN,15.66666666666667,16.740807429350163,14.5,1.5564846889235102,1.0011346903234921,1.5137788570664503
2006-01-01,Zambia,ZMB,,11.500929878790028,12.266398056869097,0.49258603248456184,0.512805633910192,
2006-02-01,Albania,ALB,,14.0,14.181818181818182,0.999994329462378,0.9315710746942907,
2006-02-01,Angola,AGO,14.502156611123691,14.166666666666677,15.2563445584831,1.0338341360282548,1.1664931713649551,1.2742701378227081
2006-02-01,Argentina,ARG,13.0,12.0,15.761784282509822,0.5939166506718805,1.2769967032350036,0.9653165102252204
2006-02-01,Armenia,ARM,13.187576774152864,12.0,14.0,0.5939166506718805,0.89182043719189,1.0038960593870156
2006-02-01,Australia,AUS,1.5412468132662949,1.5198934023483508,1.7419888558940106,-1.5339520296537992,-1.7881302290017154,-1.3914439890261734
2006-02-01,Austria,AUT,1.683204100493063,1.090313854086449,1.7895807371475083,-1.6211733625608309,-1.7777252870930074,-1.3622471539373204
2006-02-01,Azerbaijan,AZE,10.657432240119894,11.0,10.708380866492522,0.39087781127663185,0.172178662845767,0.4835126810183037
2006-02-01,Bahamas,BHS,,9.432168671509736,10.786179121182291,0.07254715797245763,0.1891875790584756,
2006-02-01,Bahrain,BHR,7.0,7.0,8.258154660946431,-0.42127754630436304,-0.36351063247973403,-0.2687237701675456
2006-02-01,Bangladesh,BGD,13.0,13.21428571428571,13.044160919815887,0.8404638127946816,0.6828467668632422,0.9653165102252204
2006-02-01,Barbados,BRB,,15.05354162370891,14.32271012455651,1.2139041979948209,0.9623740696796923,
2006-02-01,Belarus,BLR,15.67292563325129,16.328124999999996,16.01127237050385,1.4726941274294407,1.3315419112436009,1.515066159879626
2006-02-01,Belgium,BEL,2.0,4.0,3.0,-1.0303940644901093,-1.5130931317033582,-1.2970906704948506
2006-02-01,Belize,BLZ,,16.97222222222222,17.07507337976043,1.6034708798871449,1.564119136858656,
2006-02-01,Bolivia,BOL,14.324953448876412,14.405986238234744,14.999104516179054,1.0824253040840035,1.110253165164938,1.237824164485022
2006-02-01,Bosnia and Herzegovina,BIH,,15.0,13.494281730938155,1.2030331688576268,0.7812560074368856,
2006-02-01,Botswana,BWA,,6.231601870456803,7.471259388721521,-0.5772922107202937,-0.5355483704318438,
2006-02-01,Brazil,BRA,12.0,12.0,12.431897898723095,0.5939166506718805,0.5489886171215282,0.7596431301597594
2006-02-01,Bulgaria,BGR,9.637724870616548,10.0,10.009978174484154,0.1878389718813831,0.019487925521776597,0.27378601965489063
2006-02-01,Cambodia,KHM,,15.0,14.4375,1.2030331688576268,0.9874704086820418,
2006-02-01,Canada,CAN,9.3947152181023,8.091707209551746,8.600357392999129,-0.1996185815175509,-0.28869536033186516,0.22380540303375213
2006-02-01,Chile,CHL,6.69235519020187,6.0,5.850223214671004,-0.6243163856996118,-0.889953087763128,-0.3319981180583228
2006-02-01,China,CHN,6.0,7.829565664341423,8.03861752791034,-0.252843496614332,-0.4115077079447211,-0.4743971502330066
2006-02-01,Colombia,COL,12.0,10.68599119214392,10.18598053979968,0.3271218273696477,0.05796705974950082,0.7596431301597594
2006-02-01,Costa Rica,CRI,12.0,12.048709744664995,13.518292842685687,0.6038066206959001,0.7865055209319674,0.7596431301597594
2006-02-01,Croatia,HRV,9.95205247656006,10.642687845218292,10.151636086588445,0.31832956606793844,0.050458383245502066,0.3384348408171772
2006-02-01,Cyprus,CYP,9.922304519509566,10.583333333333334,9.715648309650064,0.30627829486194497,-0.044860973175551336,0.33231647794055985
2006-02-01,Czechia,CZE,4.687500015625078,4.687499989583334,4.0,-0.8908048645208634,-1.2944646254401537,-0.7443434583552615
2006-02-01,Denmark,DNK,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-02-01,Dominican Republic,DOM,15.0,14.16456675103223,13.736539805138817,1.033407771595009,0.8342205283295767,1.3766632703561423
2006-02-01,Ecuador,ECU,16.42395444383356,17.253869867729406,16.736474662441516,1.660656290949328,1.490091805068585,1.669532793878624
2006-02-01,Egypt,EGY,13.705497469463188,14.794375401858348,14.69748971083786,1.1612833890998313,1.0443115708063258,1.1104185593973435
2006-02-01,El Salvador,SLV,14.714265133415912,14.587297101825447,15.098977433836296,1.11923845139721,1.1320882319684888,1.3178952145432394
2006-02-01,Estonia,EST,6.0,5.0,4.840291936686854,-0.8273552250948605,-1.1107528544972918,-0.4743971502330066
2006-02-01,Fiji,FJI,,13.765888092811975,14.064879121190293,0.9524605195383132,0.9060048625453931,
2006-02-01,Finland,FIN,1.642857130158729,1.6428572063492022,2.0,-1.5089856016018415,-1.7317216379665625,-1.3705454517013838
2006-02-01,France,FRA,2.697004111796834,2.716201668901254,3.0952810653890253,-1.2910549876539557,-1.4922619747021888,-1.153735478902071
2006-02-01,Georgia,GEO,12.96204762552635,12.515008762569863,12.693946806350334,0.6984834321024488,0.606279978363976,0.9575107170857148
2006-02-01,Germany,DEU,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-02-01,Ghana,GHA,,,14.0,,0.89182043719189,
2006-02-01,Greece,GRC,12.89777730492868,13.658049204489632,12.129052709401984,0.9305650368116709,0.4827780257512564,0.9442920230105009
2006-02-01,Guatemala,GTM,11.0,11.0,12.0,0.39087781127663185,0.4545634246654812,0.5539697500942984
2006-02-01,Honduras,HND,,14.743457301872647,13.698661902909269,1.1509450371745233,0.8259393391447469,
2006-02-01,Hong Kong,HKG,4.0,4.0,2.8201033355240126,-1.0303940644901093,-1.552423670739476,-0.8857439103639286
2006-02-01,Hungary,HUN,8.0,6.0,8.085640959118965,-0.6243163856996118,-0.40122704542020876,-0.06305039010208462
2006-02-01,Iceland,ISL,4.0,4.4296199666774925,6.204467051128245,-0.9431645250748857,-0.8125052869455346,-0.8857439103639286
2006-02-01,India,IND,10.0,9.666666666666666,10.0,0.12015935874963342,0.017306412139072472,0.34829637002883734
2006-02-01,Indonesia,IDN,13.0,14.0,13.999746380936246,0.999994329462378,0.8917649888348216,0.9653165102252204
2006-02-01,Ireland,IRL,4.0,5.145435625134603,4.528940581649026,-0.7978261445608082,-1.1788231361722366,-0.8857439103639286
2006-02-01,Israel,ISR,7.0,4.796659579671142,5.1228800659619935,-0.8686412280405738,-1.0489710339061546,-0.2687237701675456
2006-02-01,Italy,ITA,3.0,4.200692664252163,5.6259452126237495,-0.9896456588652097,-0.9389866523384152,-1.0914172904293895
2006-02-01,Jamaica,JAM,14.0,15.396010386081066,14.025927693302018,1.2834386580359907,0.8974889700493606,1.1709898902906815
2006-02-01,Japan,JPN,4.701186637716038,4.633333333333337,4.5596206994546,-0.9018027995397842,-1.172115587844425,-0.7415284845281352
2006-02-01,Jordan,JOR,13.0,13.875,13.479873261119842,0.9746144745379719,0.7781059052029692,0.9653165102252204
2006-02-01,Kazakhstan,KAZ,9.0,9.0,9.39879532332312,-0.015199867513865603,-0.11413406828124673,0.14262298996337638
2006-02-01,Kuwait,KWT,3.4999988300315272,4.0,4.330679651200521,-1.0303940644901093,-1.2221686272465464,-0.9885808410280293
2006-02-01,Latvia,LVA,7.930718857014915,7.445775204036997,7.123209970482475,-0.3307678662455109,-0.6116418948472236,-0.07729967695462561
2006-02-01,Lebanon,LBN,16.0,15.543595373881333,16.571209079009307,1.3134041426711187,1.4539600374260842,1.5823366504216034
2006-02-01,Lithuania,LTU,6.0,6.0,5.375419390157046,-0.6243163856996118,-0.9937587386846712,-0.4743971502330066
2006-02-01,Luxembourg,LUX,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-02-01,Malaysia,MYS,7.0,7.0,7.0,-0.42127754630436304,-0.6385791066505406,-0.2687237701675456
2006-02-01,Malta,MLT,5.269224181745463,6.277777777777778,7.400275962986749,-0.5679167080898204,-0.551067370769682,-0.6246982828435204
2006-02-01,Mauritius,MUS,,8.5875,10.0,-0.09895338876440563,0.017306412139072472,
2006-02-01,Mexico,MEX,9.039834846264744,7.559239884664381,8.597742953643092,-0.30773012917857445,-0.2892669513029913,0.15081595743903436
2006-02-01,Moldova,MDA,,16.0,16.0,1.4060720082528755,1.3290774497182987,
2006-02-01,Mongolia,MNG,14.689529776160558,14.938208901627306,14.33982030117481,1.1904871759590772,0.9661148420356511,1.312807810009404
2006-02-01,Montenegro,MNE,,13.425636137801872,14.000820705167724,0.8833761574910975,0.891999866736792,
2006-02-01,Morocco,MAR,10.0,11.0,10.610389610389612,0.39087781127663185,0.15075498089713268,0.34829637002883734
2006-02-01,Mozambique,MOZ,15.793221501326467,16.61531944482194,16.34078482333746,1.5310057541868507,1.403582726601738,1.5398078176745564
2006-02-01,Namibia,NAM,,12.400250263779128,14.961307131866796,0.6751829996972368,1.1019895794920929,
2006-02-01,Netherlands,NLD,1.0,1.0,1.5,-1.6395105826758554,-1.8410358910981648,-1.5027640505603115
2006-02-01,New Zealand,NZL,2.7857142857142856,1.0,2.5160495633657574,-1.6395105826758554,-1.6188984927701282,-1.1354901575862741
2006-02-01,Nicaragua,NIC,14.6,15.533333333333331,15.0,1.3113205498684257,1.1104489434550944,1.294393918329958
2006-02-01,Nigeria,NGA,,,13.0,,0.6731919309286856,
2006-02-01,Norway,NOR,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-02-01,Oman,OMN,7.440620246591845,7.0,8.248004690380268,-0.42127754630436304,-0.3657297053832297,-0.17809991472572398
2006-02-01,Pakistan,PAK,13.997660215767992,14.0,17.093650560345516,0.999994329462378,1.5681806381005554,1.1705086589590603
2006-02-01,Panama,PAN,3.749121370693016,5.905399499437387,9.11410617493474,-0.6435239615400543,-0.1763752315427418,-0.9373429660396857
2006-02-01,Papua New Guinea,PNG,8.44312797520422,14.707388965578517,14.596077968927164,1.1436217640344455,1.0221400731548405,0.028089238359731115
2006-02-01,Paraguay,PRY,12.700806429109988,12.088235294117643,12.1121527115966,0.6118318423832252,0.4790832044752139,0.9037803572064166
2006-02-01,Peru,PER,11.0,9.994580088252542,9.687187105658538,0.1867385192905546,-0.051083403690671006,0.5539697500942984
2006-02-01,Philippines,PHL,12.0,11.331878317838113,11.796820168699243,0.45826199975092974,0.41014252164538695,0.7596431301597594
2006-02-01,Poland,POL,7.0,6.0,7.305555555555554,-0.6243163856996118,-0.5717759519590064,-0.2687237701675456
2006-02-01,Portugal,PRT,7.968768488556689,8.778442363413278,8.7226294808886,-0.06018467290558789,-0.261963196398907,-0.06947388062518348
2006-02-01,Qatar,QAT,4.110636972303241,4.0,3.5797515735122056,-1.0303940644901093,-1.3863429111826422,-0.8629888303101122
2006-02-01,Romania,ROU,9.0,10.0,10.357970044447365,0.1878389718813831,0.09556886824357272,0.14262298996337638
2006-02-01,Russia,RUS,8.0,7.787465058373261,9.670620411605668,-0.26139155478794435,-0.05470535526516938,-0.06305039010208462
2006-02-01,Saudi Arabia,SAU,5.0,6.0,5.814197107581961,-0.6243163856996118,-0.8978294217424837,-0.6800705302984676
2006-02-01,Singapore,SGP,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-02-01,Slovakia,SVK,3.0,3.0,3.0,-1.233432903885358,-1.5130931317033582,-1.0914172904293895
2006-02-01,Slovenia,SVN,3.0,5.0,3.0,-0.8273552250948605,-1.5130931317033582,-1.0914172904293895
2006-02-01,South Africa,ZAF,9.811965099214063,9.304414307572312,10.731935396401315,0.0466080601909249,0.17732835453545842,0.3096225964139202
2006-02-01,South Korea,KOR,4.32924138359504,3.9166666666666665,4.230874013972983,-1.0473139677730468,-1.2439889846302503,-0.8180277221425077
2006-02-01,Spain,ESP,6.72493961230994,7.566666666666667,6.464086319230376,-0.30622220398038863,-0.7557451141632192,-0.32529636982587645
2006-02-01,Sri Lanka,LKA,13.0,14.175798627209478,12.67458691159734,1.0356882786982682,0.6020473534927159,0.9653165102252204
2006-02-01,Suriname,SUR,16.68466964983304,14.935515276648708,15.129261949895287,1.1899402654696567,1.1387092904773701,1.7231549715310004
2006-02-01,Sweden,SWE,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-02-01,Switzerland,CHE,1.0,1.0,,-1.6395105826758554,,-1.5027640505603115
2006-02-01,Taiwan,TWN,4.609775732685639,4.0,2.4699211584489964,-1.0303940644901093,-1.6289834770333838,-0.7603292743405802
2006-02-01,Thailand,THA,8.0,8.0,,-0.21823870690911432,,-0.06305039010208462
2006-02-01,Trinidad and Tobago,TTO,,8.0,5.926010972267848,-0.21823870690911432,-0.8733837235266921,
2006-02-01,Tunisia,TUN,14.01773734886268,14.107142857142854,14.422807973296836,1.021748490826154,0.9842583128299499,1.174637990784669
2006-02-01,Türkiye,TUR,11.892559550947796,12.97590656316217,12.944204113020138,0.7920635866145335,0.6609933595026478,0.7375454898474416
2006-02-01,Ukraine,UKR,13.0,14.208684567970527,12.90279409497051,1.0423654019428128,0.6519399491121253,0.9653165102252204
2006-02-01,United Arab Emirates,ARE,0.5090970100275118,4.0,3.0,-1.0303940644901093,-1.5130931317033582,-1.6037297277921942
2006-02-01,United Kingdom,GBR,2.643325791449727,2.763233553552055,3.0,-1.2815056883798859,-1.5130931317033582,-1.1647756804840974
2006-02-01,United States,USA,1.0,1.0,2.0,-1.6395105826758554,-1.7317216379665625,-1.5027640505603115
2006-02-01,Uruguay,URY,14.0,14.0,15.010707776612673,0.999994329462378,1.1127899686613232,1.1709898902906815
2006-02-01,Venezuela,VEN,15.66666666666667,16.740807429350163,14.5,1.5564846889235102,1.0011346903234921,1.5137788570664503
2006-02-01,Zambia,ZMB,,11.500929878790028,12.266398056869097,0.49258603248456184,0.512805633910192,
2006-03-01,Albania,ALB,,14.0,14.181818181818182,0.999994329462378,0.9315710746942907,
2006-03-01,Angola,AGO,14.502156611123691,14.166666666666677,15.2563445584831,1.0338341360282548,1.1664931713649551,1.2742701378227081
2006-03-01,Argentina,ARG,13.0,12.0,15.761784282509822,0.5939166506718805,1.2769967032350036,0.9653165102252204
2006-03-01,Armenia,ARM,13.187576774152864,12.0,14.0,0.5939166506718805,0.89182043719189,1.0038960593870156
2006-03-01,Australia,AUS,1.5412468132662949,1.5198934023483508,1.7419888558940106,-1.5339520296537992,-1.7881302290017154,-1.3914439890261734
2006-03-01,Austria,AUT,1.683204100493063,1.090313854086449,1.7895807371475083,-1.6211733625608309,-1.7777252870930074,-1.3622471539373204
2006-03-01,Azerbaijan,AZE,10.657432240119894,11.0,10.708380866492522,0.39087781127663185,0.172178662845767,0.4835126810183037
2006-03-01,Bahamas,BHS,,9.432168671509736,10.786179121182291,0.07254715797245763,0.1891875790584756,
