Moody_z,S&P_z,Fitch_z,date
0.6131388685385545,0.5695069386503581,0.5474692454525262,2012-11-01
0.6131388685385545,0.5695069386503581,0.5474692454525262,2012-12-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-01-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-02-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-03-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-04-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-05-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-06-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-07-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-08-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-09-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-10-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-11-01
0.6146083957621788,0.5707043852893319,0.5445668227776708,2013-12-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-01-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-02-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-03-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-04-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-05-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-06-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-07-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-08-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-09-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-10-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-11-01
0.6141622797883995,0.5680262539558827,0.5478602640290344,2014-12-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-01-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-02-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-03-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-04-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-05-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-06-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-07-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-08-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-09-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-10-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-11-01
0.6195044769552244,0.5727288162157687,0.5368388083107614,2015-12-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-01-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-02-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-03-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-04-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-05-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-06-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-07-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-08-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-09-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-10-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-11-01
0.6202646549210223,0.5700468603766777,0.5388119661165642,2016-12-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-01-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-02-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-03-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-04-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-05-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-06-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-07-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-08-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-09-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-10-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-11-01
0.6139316173138163,0.5640565605372079,0.552203011380214,2017-12-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-01-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-02-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-03-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-04-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-05-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-06-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-07-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-08-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-09-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-10-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-11-01
0.6181386781118979,0.5656777582367464,0.5458142985103309,2018-12-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-01-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-02-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-03-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-04-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-05-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-06-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-07-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-08-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-09-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-10-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-11-01
0.6188133955974917,0.5691602815718801,0.5414116320417584,2019-12-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-01-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-02-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-03-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-04-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-05-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-06-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-07-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-08-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-09-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-10-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-11-01
0.6250937343580348,0.5651900412378728,0.538347509097849,2020-12-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-01-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-02-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-03-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-04-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-05-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-06-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-07-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-08-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-09-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-10-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-11-01
0.624088429641695,0.5700418276219232,0.5343837074133355,2021-12-01
