date,country,zscore_grade,zscore_risk,pc1_raw,trade_payment_pillar_score
2023-03-01,Algeria,0.7708720834084719,0.4162015785369756,0.839387836129573,0.6135459044870203
2023-04-01,Algeria,0.7763659351838916,-0.4287910127136894,0.24577258464906854,0.1796496239329599
2023-05-01,Algeria,0.7763659351838916,-0.4287910127136894,0.24577258464906854,0.1796496239329599
2023-06-01,Algeria,0.7763659351838916,-0.4287910127136894,0.24577258464906854,0.1796496239329599
2023-07-01,Algeria,0.7808099613691831,-0.420390775099855,0.2548548506807795,0.1869076214999537
2023-08-01,Algeria,0.7808099613691831,-0.420390775099855,0.2548548506807795,0.1869076214999537
2023-09-01,Algeria,0.7808099613691831,-0.420390775099855,0.2548548506807795,0.1869076214999537
2023-10-01,Algeria,0.783409312213383,-0.4076544744543296,0.2656987938430777,0.19497535286059314
2023-11-01,Algeria,0.783409312213383,-0.4076544744543296,0.2656987938430777,0.19497535286059314
2023-12-01,Algeria,0.783409312213383,-0.4076544744543296,0.2656987938430777,0.19497535286059314
2024-01-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2024-02-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2024-03-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2024-04-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2024-05-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2024-06-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2024-07-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2024-08-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2024-09-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2024-10-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2024-11-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2024-12-01,Algeria,0.7861769938507034,-0.3870567512717623,0.282220630036389,0.2074446240061981
2025-01-01,Algeria,0.836980678084234,-0.2297939958485705,0.4293458204549995,0.31753737820345007
2025-02-01,Algeria,0.836980678084234,-0.2297939958485705,0.4293458204549995,0.31753737820345007
2025-03-01,Algeria,0.836980678084234,-0.2297939958485705,0.4293458204549995,0.31753737820345007
2025-04-01,Algeria,0.8367788671995373,-0.2297939958485705,0.4292031186099131,0.3173940220940789
2023-01-01,American Samoa,-1.2936006465640846,-1.2906452990995096,-1.82733783243257,-1.3356824997284376
2023-02-01,American Samoa,-1.2936006465640846,-1.2906452990995096,-1.82733783243257,-1.3356824997284376
2023-03-01,American Samoa,-1.2936006465640846,-1.2906452990995096,-1.82733783243257,-1.3356824997284376
2023-04-01,American Samoa,-1.288292818209078,-1.2821692046830908,-1.817591127169543,-1.328584158099387
2023-05-01,American Samoa,-1.288292818209078,-1.2821692046830908,-1.817591127169543,-1.328584158099387
2023-06-01,American Samoa,-1.288292818209078,-1.2821692046830908,-1.817591127169543,-1.328584158099387
2023-07-01,American Samoa,-1.2920464748724585,-1.2737840485525609,-1.81431616248926,-1.3305986434001424
2023-08-01,American Samoa,-1.2920464748724585,-1.2737840485525609,-1.81431616248926,-1.3305986434001424
2023-09-01,American Samoa,-1.2920464748724585,-1.2737840485525609,-1.81431616248926,-1.3305986434001424
2023-10-01,American Samoa,-1.2748144631876104,-1.2520816001097266,-1.7867853417111383,-1.3111805945646036
2023-11-01,American Samoa,-1.2748144631876104,-1.2520816001097266,-1.7867853417111383,-1.3111805945646036
2023-12-01,American Samoa,-1.2748144631876104,-1.2520816001097266,-1.7867853417111383,-1.3111805945646036
2024-01-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2024-02-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2024-03-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2024-04-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2024-05-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2024-06-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2024-07-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2024-08-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2024-09-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2024-10-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2024-11-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2024-12-01,American Samoa,-1.2722141895331247,-1.2319225631875448,-1.7706920788672464,-1.3015368595981365
2025-01-01,American Samoa,-1.22000573415668,-1.0627972307996385,-1.6141854566333695,-1.193826033499776
2025-02-01,American Samoa,-1.22000573415668,-1.0627972307996385,-1.6141854566333695,-1.193826033499776
2025-03-01,American Samoa,-1.22000573415668,-1.0627972307996385,-1.6141854566333695,-1.193826033499776
2025-04-01,American Samoa,-1.2364446076764524,-1.0627972307996385,-1.6258094955742681,-1.2022797425851326
2023-01-01,Andorra,-1.7064951925585958,-1.2906452990995096,-2.11929836582023,-1.5490894396691217
2023-02-01,Andorra,-1.7064951925585958,-1.2906452990995096,-2.11929836582023,-1.5490894396691217
2023-03-01,Andorra,-1.7064951925585958,-1.2906452990995096,-2.11929836582023,-1.5490894396691217
2023-04-01,Andorra,-1.701224568887672,-1.2821692046830908,-2.10957796824161,-1.5420144976422172
2023-05-01,Andorra,-1.701224568887672,-1.2821692046830908,-2.10957796824161,-1.5420144976422172
2023-06-01,Andorra,-1.701224568887672,-1.2821692046830908,-2.10957796824161,-1.5420144976422172
2023-07-01,Andorra,-1.7066177621207863,-1.2737840485525609,-2.107462330987789,-1.545588677764895
2023-08-01,Andorra,-1.7066177621207863,-1.2737840485525609,-2.107462330987789,-1.545588677764895
2023-09-01,Andorra,-1.7066177621207863,-1.2737840485525609,-2.107462330987789,-1.545588677764895
2023-10-01,Andorra,-1.686459218267809,-1.2520816001097266,-2.0778621394682224,-1.5247788594695517
2023-11-01,Andorra,-1.686459218267809,-1.2520816001097266,-2.0778621394682224,-1.5247788594695517
2023-12-01,Andorra,-1.686459218267809,-1.2520816001097266,-2.0778621394682224,-1.5247788594695517
2024-01-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-02-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-03-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-04-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-05-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-06-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-07-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-08-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-09-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-10-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-11-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-12-01,Andorra,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2025-01-01,Andorra,-1.6314030166048628,-1.0627972307996385,-1.9050872648141972,-1.408972409878825
2025-02-01,Andorra,-1.6314030166048628,-1.0627972307996385,-1.9050872648141972,-1.408972409878825
2025-03-01,Andorra,-1.6314030166048628,-1.0627972307996385,-1.9050872648141972,-1.408972409878825
2025-04-01,Andorra,-1.6510893026516502,-1.0627972307996385,-1.9190075711742582,-1.4190985690333693
2023-01-01,Angola,0.9085035987399755,0.4162015785369756,0.9367080139254594,0.6846815511339148
2023-02-01,Angola,0.9085035987399755,0.4162015785369756,0.9367080139254594,0.6846815511339148
2023-03-01,Angola,0.9085035987399755,0.4162015785369756,0.9367080139254594,0.6846815511339148
2023-04-01,Angola,0.9140098520767564,0.424587179255712,0.9465310381313699,0.6918751547654326
2023-05-01,Angola,0.9140098520767564,0.424587179255712,0.9465310381313699,0.6918751547654326
2023-06-01,Angola,0.9140098520767564,0.424587179255712,0.9465310381313699,0.6918751547654326
2023-07-01,Angola,0.9190003904519592,0.4330024983528509,0.956010410857683,0.7011270593645368
2023-08-01,Angola,0.9190003904519592,0.4330024983528509,0.956010410857683,0.7011270593645368
2023-09-01,Angola,0.9190003904519592,0.4330024983528509,0.956010410857683,0.7011270593645368
2023-10-01,Angola,0.9206242305734492,0.4367726512010673,0.9598245398642351,0.7043393973960312
2023-11-01,Angola,0.9206242305734492,0.4367726512010673,0.9598245398642351,0.7043393973960312
2023-12-01,Angola,0.9206242305734492,0.4367726512010673,0.9598245398642351,0.7043393973960312
2024-01-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-02-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-03-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-04-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-05-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-06-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-07-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-08-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-09-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-10-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-11-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-12-01,Angola,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2025-01-01,Angola,0.9741131055669616,0.6032092391024972,1.1153353260328394,0.8248843668044469
2025-02-01,Angola,0.9741131055669616,0.6032092391024972,1.1153353260328394,0.8248843668044469
2025-03-01,Angola,0.9741131055669616,0.6032092391024972,1.1153353260328394,0.8248843668044469
2025-04-01,Angola,0.9749937655246032,0.6032092391024972,1.1159580466608072,0.8252465966815196
2023-01-01,Anguilla,-0.467811554575062,-1.2906452990995096,-1.2434167656572508,-0.9088686198470696
2023-02-01,Anguilla,-0.467811554575062,-1.2906452990995096,-1.2434167656572508,-0.9088686198470696
2023-03-01,Anguilla,-0.467811554575062,-1.2906452990995096,-1.2434167656572508,-0.9088686198470696
2023-04-01,Anguilla,-0.4624293168518901,-1.2821692046830908,-1.23361744502541,-0.9017234790137266
2023-05-01,Anguilla,-0.4624293168518901,-1.2821692046830908,-1.23361744502541,-0.9017234790137266
2023-06-01,Anguilla,-0.4624293168518901,-1.2821692046830908,-1.23361744502541,-0.9017234790137266
2023-07-01,Anguilla,-0.4629039003758017,-1.2737840485525609,-1.2280238254922018,-0.9006185746706368
2023-08-01,Anguilla,-0.4629039003758017,-1.2737840485525609,-1.2280238254922018,-0.9006185746706368
2023-09-01,Anguilla,-0.4629039003758017,-1.2737840485525609,-1.2280238254922018,-0.9006185746706368
2023-10-01,Anguilla,-0.4515249530272131,-1.2520816001097266,-1.2046317461969704,-0.883984064754707
2023-11-01,Anguilla,-0.4515249530272131,-1.2520816001097266,-1.2046317461969704,-0.883984064754707
2023-12-01,Anguilla,-0.4515249530272131,-1.2520816001097266,-1.2046317461969704,-0.883984064754707
2024-01-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2024-02-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2024-03-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2024-04-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2024-05-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2024-06-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2024-07-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2024-08-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2024-09-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2024-10-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2024-11-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2024-12-01,Anguilla,-0.4488577161795934,-1.2319225631875448,-1.1884911332251236,-0.8735934585462334
2025-01-01,Anguilla,-0.3972111692603144,-1.0627972307996385,-1.0323818402717142,-0.7635332807416777
2025-02-01,Anguilla,-0.3972111692603144,-1.0627972307996385,-1.0323818402717142,-0.7635332807416777
2025-03-01,Anguilla,-0.3972111692603144,-1.0627972307996385,-1.0323818402717142,-0.7635332807416777
2025-04-01,Anguilla,-0.4071552177260565,-1.0627972307996385,-1.039413344374288,-0.7686420896886594
2023-01-01,Antarctica,-1.7064951925585958,-1.2906452990995096,-2.11929836582023,-1.5490894396691217
2023-02-01,Antarctica,-1.7064951925585958,-1.2906452990995096,-2.11929836582023,-1.5490894396691217
2023-03-01,Antarctica,-1.7064951925585958,-1.2906452990995096,-2.11929836582023,-1.5490894396691217
2023-04-01,Antarctica,-1.701224568887672,-1.2821692046830908,-2.10957796824161,-1.5420144976422172
2023-05-01,Antarctica,-1.701224568887672,-1.2821692046830908,-2.10957796824161,-1.5420144976422172
2023-06-01,Antarctica,-1.701224568887672,-1.2821692046830908,-2.10957796824161,-1.5420144976422172
2023-07-01,Antarctica,-1.7066177621207863,-1.2737840485525609,-2.107462330987789,-1.545588677764895
2023-08-01,Antarctica,-1.7066177621207863,-1.2737840485525609,-2.107462330987789,-1.545588677764895
2023-09-01,Antarctica,-1.7066177621207863,-1.2737840485525609,-2.107462330987789,-1.545588677764895
2023-10-01,Antarctica,-1.686459218267809,-1.2520816001097266,-2.0778621394682224,-1.5247788594695517
2023-11-01,Antarctica,-1.686459218267809,-1.2520816001097266,-2.0778621394682224,-1.5247788594695517
2023-12-01,Antarctica,-1.686459218267809,-1.2520816001097266,-2.0778621394682224,-1.5247788594695517
2024-01-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-02-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-03-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-04-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-05-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-06-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-07-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-08-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-09-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-10-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-11-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2024-12-01,Antarctica,-1.6838924262098902,-1.2319225631875448,-2.061792551688308,-1.515508560124088
2025-01-01,Antarctica,-1.6314030166048628,-1.0627972307996385,-1.9050872648141972,-1.408972409878825
2025-02-01,Antarctica,-1.6314030166048628,-1.0627972307996385,-1.9050872648141972,-1.408972409878825
2025-03-01,Antarctica,-1.6314030166048628,-1.0627972307996385,-1.9050872648141972,-1.408972409878825
2025-04-01,Antarctica,-1.6510893026516502,-1.0627972307996385,-1.9190075711742582,-1.4190985690333693
2023-01-01,Argentina,0.9085035987399755,1.2696250173552184,1.540169514737382,1.1257784033899338
2023-02-01,Argentina,0.9085035987399755,1.2696250173552184,1.540169514737382,1.1257784033899338
2023-03-01,Argentina,0.9085035987399755,1.2696250173552184,1.540169514737382,1.1257784033899338
2023-04-01,Argentina,0.9140098520767564,1.2779653712251136,1.549960544589649,1.1329572390836287
2023-05-01,Argentina,0.9140098520767564,1.2779653712251136,1.549960544589649,1.1329572390836287
2023-06-01,Argentina,0.9140098520767564,1.2779653712251136,1.549960544589649,1.1329572390836287
2023-07-01,Argentina,0.9190003904519592,1.286395771805557,1.559450581535077,1.1436831524408688
2023-08-01,Argentina,0.9190003904519592,1.286395771805557,1.559450581535077,1.1436831524408688
2023-09-01,Argentina,0.9190003904519592,1.286395771805557,1.559450581535077,1.1436831524408688
2023-10-01,Argentina,0.9206242305734492,1.2811997768564642,1.556924686633031,1.1425040202964862
2023-11-01,Argentina,0.9206242305734492,1.2811997768564642,1.556924686633031,1.1425040202964862
2023-12-01,Argentina,0.9206242305734492,1.2811997768564642,1.556924686633031,1.1425040202964862
2024-01-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2024-02-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2024-03-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2024-04-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2024-05-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2024-06-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2024-07-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2024-08-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2024-09-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2024-10-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2024-11-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2024-12-01,Argentina,0.9234030727429586,1.3026748725598023,1.574074810573399,1.157014486130669
2025-01-01,Argentina,0.9741131055669616,0.6032092391024972,1.1153353260328394,0.8248843668044469
2025-02-01,Argentina,0.9741131055669616,0.6032092391024972,1.1153353260328394,0.8248843668044469
2025-03-01,Argentina,0.9741131055669616,0.6032092391024972,1.1153353260328394,0.8248843668044469
2025-04-01,Argentina,0.8367788671995373,0.6032092391024972,1.0182253547941438,0.7529736545321073
2023-01-01,Armenia,0.9085035987399755,0.4162015785369756,0.9367080139254594,0.6846815511339148
2023-02-01,Armenia,0.9085035987399755,0.4162015785369756,0.9367080139254594,0.6846815511339148
2023-03-01,Armenia,0.9085035987399755,0.4162015785369756,0.9367080139254594,0.6846815511339148
2023-04-01,Armenia,0.9140098520767564,0.424587179255712,0.9465310381313699,0.6918751547654326
2023-05-01,Armenia,0.9140098520767564,0.424587179255712,0.9465310381313699,0.6918751547654326
2023-06-01,Armenia,0.9140098520767564,0.424587179255712,0.9465310381313699,0.6918751547654326
2023-07-01,Armenia,0.9190003904519592,0.4330024983528509,0.956010410857683,0.7011270593645368
2023-08-01,Armenia,0.9190003904519592,0.4330024983528509,0.956010410857683,0.7011270593645368
2023-09-01,Armenia,0.9190003904519592,0.4330024983528509,0.956010410857683,0.7011270593645368
2023-10-01,Armenia,0.9206242305734492,0.4367726512010673,0.9598245398642351,0.7043393973960312
2023-11-01,Armenia,0.9206242305734492,0.4367726512010673,0.9598245398642351,0.7043393973960312
2023-12-01,Armenia,0.9206242305734492,0.4367726512010673,0.9598245398642351,0.7043393973960312
2024-01-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-02-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-03-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-04-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-05-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-06-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-07-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-08-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-09-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-10-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-11-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2024-12-01,Armenia,0.9234030727429586,0.45780906064402,0.976664465775071,0.7178915051560922
2025-01-01,Armenia,0.9741131055669616,0.6032092391024972,1.1153353260328394,0.8248843668044469
2025-02-01,Armenia,0.9741131055669616,0.6032092391024972,1.1153353260328394,0.8248843668044469
2025-03-01,Armenia,0.9741131055669616,0.6032092391024972,1.1153353260328394,0.8248843668044469
2025-04-01,Armenia,0.9749937655246032,0.6032092391024972,1.1159580466608072,0.8252465966815196
2023-01-01,Aruba,-0.0549170085805507,-0.437221860281267,-0.3479947314576687,-0.25436482765036666
2023-02-01,Aruba,-0.0549170085805507,-0.437221860281267,-0.3479947314576687,-0.25436482765036666
2023-03-01,Aruba,-0.0549170085805507,-0.437221860281267,-0.3479947314576687,-0.25436482765036666
2023-04-01,Aruba,-0.0494975661732962,-0.4287910127136894,-0.3382010974950645,-0.24721105515270045
